lead_id,company_name,industry,company_size,country,signup_date,source,demo_requested,emails_opened,response_time_hours,n_meetings,decision_maker_contacted,quoted_acv_eur,company_description,converted,converted_within_days,lead_segment_truth
L0245,Faena Systems,healthcare,49,UK,2024-09-01,referral,False,3,22.3,1,False,6190.13,"healthcare SMB exploring options, no budget allocated yet, comparing free alternatives.",False,,tire_kicker
L0722,Nube Studio,retail,1164,FR,2024-12-20,outbound,True,36,24.2,5,True,25688.62,"Líder de mercado en retail con sede en FR, integra herramientas a nivel grupo.",True,17.0,strategic
L0514,Pera Studio,SaaS,43,DE,2024-11-13,paid,True,7,1.4,5,True,2188.28,"Empresa de SaaS pequeña en DE, equipo joven y decide rápido.",True,33.0,quick_mover
L0264,Bolero Systems,retail,9,ES,2025-05-27,paid,True,9,2.7,3,False,3215.46,"Startup de retail con unos 9 empleados, busca cerrar trato en semanas.",True,1.0,quick_mover
L0753,Nube Labs,logistics,29,ES,2024-03-18,referral,True,8,3.0,2,False,7747.61,"Startup de logistics con unos 29 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0719,Kéfir Solutions,fintech,58,FR,2025-11-28,organic,True,2,53.8,0,False,5088.8,"Negocio de fintech curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0324,Naranja Networks,healthcare,1382,ES,2024-08-29,referral,True,23,0.0,9,True,22928.68,"Multinacional de healthcare con procesos maduros, decisión por comité de compras.",False,,strategic
L0590,Elixir Works,SaaS,99999,ES,2025-02-21,outbound,N,7,2.4,4,False,6365.63,"Empresa de SaaS pequeña en ES, equipo joven y decide rápido.",False,,quick_mover
L0004,Xilófono AI,fintech,108,ES,2024-03-18,outbound,False,5,67.1,1,False,11120.94,"Pyme de fintech en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0107,Uva Digital,healthcare,237,FR,2024-01-02,outbound,True,26,18.1,6,True,,"Corporación del sector healthcare con presencia en varios países, ciclo de compra largo y comité formal.",False,,strategic
L0429,Cardo Hub,healthcare,34,ES,2025-01-24,referral,False,9,2.0,2,True,4588.52,"Startup de healthcare con unos 34 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0562,Duna Solutions,logistics,25,DE,2024-06-05,paid,True,6,0.6,3,True,5248.11,"Startup de logistics con unos 25 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0293,Trébol Data,Retail,356,ES,2025-09-02,organic,False,2,67.3,4,False,4059.11,"Negocio de retail curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0025,Cala Group,logistics,87,PT,2024-09-25,referral,True,5,36.7,0,False,2162.3,"Negocio de logistics curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0093,Yedra AI,logistics,477,DE,2025-10-13,conference,True,28,25.1,7,True,18894.06,"Empresa establecida en logistics, más de 477 empleados, requiere RFP y prueba piloto.",True,10.0,strategic
L0484,Acme Hub,fintech,23,DE,2024-07-18,paid,True,12,2.2,2,True,6167.53,"Empresa de fintech pequeña en DE, equipo joven y decide rápido.",False,,quick_mover
L0723,Hidra Data,retail,9,UK,2025-08-28,paid,True,4,1.6,3,True,2560.42,"Empresa de retail pequeña en UK, equipo joven y decide rápido.",True,20.0,quick_mover
L0031,Cala Systems,retail,113,IT,2025-05-30,referral,True,3,226.9,0,False,3446.34,"Empresa de retail de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0679,Bolero Studio,retail,33,ES,2025-11-28,paid,True,14,2.8,3,False,2998.45,"pequeña jugador de retail en ES, ciclo de compra corto.",False,,quick_mover
L0248,Naranja Tech,fintech,492,IT,2025-08-08,conference,True,25,24.2,7,True,52320.03,"Corporación del sector fintech con presencia en varios países, ciclo de compra largo y comité formal.",True,22.0,strategic
L0690,Estuario Solutions,logistics,130,DE,2024-03-19,conference,True,24,25.2,4,True,7637.34,"Líder de mercado en logistics con sede en DE, integra herramientas a nivel grupo.",False,,strategic
L0556,Pera Dynamics,retail,7,ES,2024-02-08,paid,True,12,,0,True,3869.62,"Empresa de retail pequeña en ES, equipo joven y decide rápido.",True,17.0,quick_mover
L0254,Ibis Dynamics,fintech,26,ES,2025-11-25,paid,True,6,1.8,3,False,5931.77,"Startup de fintech con unos 26 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0258,Faena Systems,logistics,17,ES,2025-01-03,paid,True,6,1.8,4,True,4897.5,"Empresa de logistics pequeña en ES, equipo joven y decide rápido.",True,12.0,quick_mover
L0629,Faena Labs,fintech,336,ES,2025-11-18,outbound,True,20,26.2,5,True,24303.15,"Multinacional de fintech con procesos maduros, decisión por comité de compras.",False,,strategic
L0360,Ruta Data,healthcare,557,PT,2024-06-11,conference,True,27,16.3,9,True,25095.65,"Líder de mercado en healthcare con sede en PT, integra herramientas a nivel grupo.",True,9.0,strategic
L0081,Zarza Pro,logistics,19,ES,2024-04-06,paid,False,5,140.9,0,True,4002.26,"Empresa de logistics de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0302,Quinoa Dynamics,retail,82,IT,2025-05-10,referral,True,8,2.3,0,False,4873.59,"Startup de retail con unos 82 empleados, busca cerrar trato en semanas.",True,29.0,quick_mover
L0349,Jaca Group,SaaS,650,PT,2025-01-26,conference,False,29,43.1,7,True,17271.13,"Multinacional de SaaS con procesos maduros, decisión por comité de compras.",True,119.0,strategic
L0470,Jacaranda Works,retail,922,IT,2025-12-21,organic,True,34,23.4,6,True,13714.09,"Empresa establecida en retail, más de 922 empleados, requiere RFP y prueba piloto.",False,,strategic
L0756,Garbanzo Pro,retail,29,PT,2025-10-27,Conf.,True,9,1.9,1,True,7106.24,"Empresa de retail pequeña en PT, equipo joven y decide rápido.",False,,quick_mover
L0478,Pulpo Systems,fintech,99,ES,2025-07-06,organic,False,5,47.3,0,False,11644.09,Equipo de fintech en ES pidiendo info pero sin sponsor interno claro. &nbsp;,False,,tire_kicker
L0120,Gamba Dynamics,retail,108,DE,2024-07-06,paid,False,1,61.5,0,True,3916.95,"Pyme de retail en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0125,Olivo Dynamics,retail,27,ES,2024-01-19,referral,True,3,2.4,6,True,5364.35,"Startup de retail con unos 27 empleados, busca cerrar trato en semanas.",True,5.0,quick_mover
L0642,Pulpo Hub,SaaS,66,PT,2024-11-22,organic,False,5,86.3,1,False,4753.95,"Negocio de SaaS curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0291,Ágora Networks,logistics,243,DE,2027-08-15,referral,False,3,58.1,1,False,4916.07,"Negocio de logistics curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0509,Duna Pro,fintech,1970,DE,2024-10-31,outbound,True,18,24.5,6,True,47665.88,"Corporación del sector fintech con presencia en varios países, ciclo de compra largo y comité formal.",True,59.0,strategic
L0153,Gamba Group,retail,18,UK,2025-11-17,paid,True,13,2.8,2,False,7047.29,,True,,quick_mover
L0050,Bolero Works,retail,20,DE,2025-12-29,referral,True,7,3.6,4,False,3262.78,"pequeña jugador de retail en DE, ciclo de compra corto.",True,25.0,quick_mover
L0800,Naranja Labs,fintech,151,,2025-03-28,outbound,False,3,31.2,0,False,7223.59,Equipo de fintech en ES pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0013,Yedra Studio,?,253,ES,2025-01-13,organic,False,5,56.1,0,True,5788.77,"Negocio de logistics curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0595,Faro Dynamics,SaaS,14,GB,2025-01-06,paid,True,7,1.8,2,False,3269.56,"Small SaaS company in GB, fast decision cycle, looking to close in weeks.",False,,quick_mover
L0426,Faro Cloud,healthcare,100,ES,2025-02-18,organic,False,1,86.4,0,False,5976.07,Equipo de healthcare en ES pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0337,Zarza Data,retail,24,ES,2024-12-09,paid,True,15,2.2,1,True,4752.32,"Pyme de retail ágil, ya usa varias herramientas SaaS, presupuesto acotado.",False,,quick_mover
L0307,Estuario AI,healthcare,931,ES,2024-05-27,conference,True,26,25.4,10,True,35456.21,"Líder de mercado en healthcare con sede en ES, integra herramientas a nivel grupo.",True,67.0,strategic
L0182,Olivo Dynamics,healthcare,68,PT,2025-11-10,organic,True,2,41.4,2,False,4354.88,Equipo de healthcare en PT pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0274,Trébol Systems,SaaS,255,ES,2025-03-31,referral,True,28,18.1,3,True,17637.84,"Empresa establecida en SaaS, más de 255 empleados, requiere RFP y prueba piloto.",True,63.0,strategic
L0017,Acme Networks,retail,483,PT,2025-06-16,conference,False,16,29.8,6,True,13822.6,"Líder de mercado en retail con sede en PT, integra herramientas a nivel grupo.",False,,strategic
L0600,Olivo Hub,SAAS,109,UK,2025-09-18,conference,False,4,108.0,1,True,10493.13,"Empresa de SaaS de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0396,Setas Tech,SaaS,687,ES,2025-12-12,paid,True,30,35.6,6,True,9578.67,"Corporación del sector SaaS con presencia en varios países, ciclo de compra largo y comité formal.",False,,strategic
L0105,Verbena Tech,SaaS,86,ES,2025-01-03,organic,False,5,180.2,1,False,3882.42,"Negocio de SaaS curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0652,Pera Digital,fintech,208,PT,2024-06-08,organic,False,0,70.5,1,False,7250.3,"Negocio de fintech curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0201,Cala Labs,SaaS,148,FR,2025-07-07,organic,False,3,75.0,1,False,999999.99,"Pyme de SaaS en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0579,Faro Labs,fintech,106,ES,2024-06-27,organic,False,3,31.0,0,False,5743.08,"Negocio de fintech curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0189,Pulpo Hub,logistics,73,IT,2024-06-03,organic,False,2,134.3,0,False,4386.65,"Negocio de logistics curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0030,Pera Networks,SAAS,42,UK,2024-12-24,outbound,False,2,63.3,0,False,4698.13,"Empresa de SaaS de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0055,Faena Works,healthcare,75,ES,2024-12-03,referral,True,3,73.4,0,True,7340.93,"Empresa de healthcare de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0543,Hada Group,retail,24,DE,2024-07-25,referral,False,5,30.7,0,False,3437.52,Equipo de retail en DE pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0014,Iberia Group,healthcare,117,UK,2025-02-03,organic,False,2,61.1,0,False,7268.45,"Pyme de healthcare en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0681,Duna AI,healthcare,10,ES,2025-02-04,referral,True,8,2.2,4,True,4889.89,"Pyme de healthcare ágil, ya usa varias herramientas SaaS, presupuesto acotado.",False,,quick_mover
L0035,Iberia Labs,SaaS,1237,ES,2024-11-18,outbound,True,28,21.0,5,False,13628.6,"Líder de mercado en SaaS con sede en ES, integra herramientas a nivel grupo.",False,,strategic
L0278,Ágora Dynamics,fintech,546,IT,2025-01-09,conference,True,26,21.3,6,True,31334.12,"Líder de mercado en fintech con sede en IT, integra herramientas a nivel grupo.",True,36.0,strategic
L0001,Setas Digital,SaaS,301,FR,2025-06-02,organic,True,2,74.7,1,True,10258.72,Equipo de SaaS en FR pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0676,Trébol Group,logistics,258,ES,2025-04-17,conference,True,27,11.7,8,True,9679.56,"Líder de mercado en logistics con sede en ES, integra herramientas a nivel grupo.",True,,strategic
L0323,Hidra Pro,logistics,39,DE,2024-11-18,paid,True,11,1.8,2,False,7080.54,"Empresa de logistics pequeña en DE, equipo joven y decide rápido.",True,5.0,quick_mover
L99013,Faro Tech,SaaS,311,DE,2025-12-27,conference,False,2,165.0,0,False,6132.36,"Empresa de SaaS de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0572,Faro Dynamics,,68,ES,2025-10-15,organic,False,3,117.0,0,False,7467.08,"Pyme de fintech en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0745,Dátil Solutions,healthcare,134,PT,2024-09-20,referral,True,23,21.5,7,True,26325.41,"Corporación del sector healthcare con presencia en varios países, ciclo de compra largo y comité formal.",False,,strategic
L0212,Wadi Data,SaaS,234,UK,2024-09-16,outbound,True,25,21.1,4,True,17355.4,"Líder de mercado en SaaS con sede en UK, integra herramientas a nivel grupo.",True,23.0,strategic
L0763,Cala Solutions,healthcare,16,UK,2025-09-03,organic,False,6,2.1,3,True,5144.81,"Pyme de healthcare ágil, ya usa varias herramientas SaaS, presupuesto acotado.",False,,quick_mover
L0335,Zarza Pro,fintech,23,FRA,2024-01-10,paid,True,9,1.1,4,True,5926.25,"Empresa de fintech pequeña en FR, equipo joven y decide rápido.",True,50.0,quick_mover
L0333,Cala Networks,retail,103,ES,2025-03-01,organic,False,3,51.0,0,False,4083.85,"Negocio de retail curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0554,Cala Hub,,78,ES,2025-12-03,organic,False,3,121.6,1,False,5932.64,"Negocio de fintech curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0236,Bizum Works,SaaS,45,ES,2025-03-24,organic,False,3,57.1,0,False,3206.16,"Negocio de SaaS curioso pero sin urgencia, comparando alternativas gratuitas.",True,7.0,tire_kicker
L0365,Manzana Pro,SaaS,30,Unknown,2024-04-26,paid,False,2,40.4,0,False,2806.36,"Negocio de SaaS curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0073,Nube Solutions,fintech,95,FR,2025-11-11,paid,False,1,55.5,2,True,5236.76,,False,,tire_kicker
L0413,Faena Dynamics,retail,49,ES,2025-08-07,outbound,True,,1.8,1,False,0.0,"Startup de retail con unos 49 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0661,Xilófono Cloud,retail,24,ES,2024-06-17,paid,True,9,2.4,5,True,4990.17,"Pyme de retail ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,1.0,quick_mover
L0149,Estuario Studio,retail,3929,FR,2024-11-04,outbound,True,28,18.9,8,True,16914.94,"Líder de mercado en retail con sede en FR, integra herramientas a nivel grupo.",True,32.0,strategic
L0570,Uva Solutions,N/A,85,ES,2025-01-20,referral,True,28,14.4,8,True,11687.15,"Corporación del sector logistics con presencia en varios países, ciclo de compra largo y comité formal.",True,1.0,strategic
L0317,Acme Dynamics,SaaS,878,ES,2025-05-22,conference,True,32,36.7,7,False,23799.69,"Empresa establecida en SaaS, más de 878 empleados, requiere RFP y prueba piloto.",False,,strategic
L0226,Quinoa Dynamics  ,logistics,22,ES,2025-09-16,organic,False,1,48.4,0,False,2822.83,"Empresa de logistics de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0495,Uva AI,logistics,96,FR,2025-06-20,referral,False,3,110.9,2,False,3044.53,"Negocio de logistics curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0598,Elixir Group,fintech,999999,DE,2024-03-11,organic,False,4,59.0,1,False,6971.0,"Pyme de fintech en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0040,Wadi Cloud,SaaS,74,ES,2025-12-20,organic,False,4,28.1,0,False,4138.69,"Empresa de SaaS de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0186,Naranja AI,SaaS,506,uk,2025-04-08,organic,True,2,49.7,0,False,6486.91,"Empresa de SaaS de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0762,Ruta Data,healthcare,16,UK,2025-10-30,referral,False,10,1.8,1,True,5473.25,"Empresa de healthcare pequeña en UK, equipo joven y decide rápido.",False,,quick_mover
L0103,Pera Dynamics,retail,32,ES,2024-09-20,paid,True,8,3.0,2,True,,"Pyme de retail ágil, ya usa varias herramientas SaaS, presupuesto acotado.",False,,quick_mover
L0366,Quinoa Solutions,fintech,636,ES,2025-07-04,conference,True,25,21.2,1,False,23877.92,"Líder de mercado en fintech con sede en ES, integra herramientas a nivel grupo.",False,,strategic
L0401,Setas Labs,fintech,32,DE,2025-11-10,conference,0,9,1.7,1,True,6485.13,"pequeña jugador de fintech en DE, ciclo de compra corto.",False,,quick_mover
L0211,Jacaranda Networks,fintech,133,ES,2024-02-27,conference,True,3,91.0,0,False,9281.87,"Negocio de fintech curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0325,Wadi AI,SaaS,99,UK,2025-02-06,organic,False,2,71.3,1,False,4499.36,Equipo de SaaS en UK pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0199,Estuario Studio,logistics,19,ES,2024-08-16,paid,True,8,1.5,3,True,4081.37,"Startup de logistics con unos 19 empleados, busca cerrar trato en semanas.",True,39.0,quick_mover
L0481,Yedra Systems,healthcare,835,ES,2024-10-09,outbound,True,22,14.1,5,True,26658.12,"Líder de mercado en healthcare con sede en ES, integra herramientas a nivel grupo.",False,,strategic
L0417,Kéfir Studio,SaaS,21,ES,2024-02-23,paid,True,11,2.4,4,True,5072.82,"pequeña jugador de SaaS en ES, ciclo de compra corto.",True,1.0,quick_mover
L0116,Dátil Hub,logistics,105,ES,2025-05-08,organic,False,4,126.4,0,True,3167.75,Equipo de logistics en ES pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0228,  Wadi Systems,SaaS,1046,DE,2025-12-15,conference,True,,14.7,6,False,20879.89,"Empresa establecida en SaaS, más de 1046 empleados, requiere RFP y prueba piloto.",True,127.0,strategic
L0667,Garbanzo Studio,logistics,33,ES,2025-11-27,organic,False,5,78.0,0,False,6195.2,,False,,tire_kicker
L0127,Nube Works,saas,57,ES,2024-09-20,referral,True,9,2.6,2,True,6892.24,"Pyme de SaaS ágil, ya usa varias herramientas SaaS, presupuesto acotado.",False,,quick_mover
L0735,Uva Hub,SaaS,11,ES,2025-12-21,referral,True,12,2.3,5,False,9444.33,"Empresa de SaaS pequeña en ES, equipo joven y decide rápido.",True,4.0,quick_mover
L0537,Pera Works,SaaS,250,FR,2024-10-18,organic,True,27,24.7,6,True,21401.94,"Líder de mercado en SaaS con sede en FR, integra herramientas a nivel grupo.",True,20.0,strategic
L0659,Cala Networks,fintech,385,ES,2025-02-06,organic,True,21,10.3,2,True,41205.39,"Corporación del sector fintech con presencia en varios países, ciclo de compra largo y comité formal.",False,,strategic
L0085,Kéfir Cloud,SaaS,11,PT,2025-02-12,paid,False,9,1.7,5,True,2380.91,"Empresa de SaaS pequeña en PT, equipo joven y decide rápido.",False,,quick_mover
L0588,  Quinoa Systems,,24,ES,2025-06-22,referral,True,3,2.4,3,True,3062.58,"Empresa de retail pequeña en ES, equipo joven y decide rápido.",True,14.0,quick_mover
L0547,Pulpo Systems,retail,300,ES,2024-04-21,conference,True,30,17.3,6,True,5903.68,"Multinacional de retail con procesos maduros, decisión por comité de compras.",False,,strategic
L0373,Manzana Hub,retail,339,ES,2025-06-09,outbound,True,28,17.3,7,True,11159.45,"Multinacional de retail con procesos maduros, decisión por comité de compras.",False,,strategic
L0329,Duna Dynamics,healthcare,75,Deutschland,2024-06-11,conference,False,3,31.0,0,False,5827.66,"Pyme de healthcare en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0789,Quinoa Dynamics,logistics,46,DE,2025-12-19,referral,True,1,123.5,1,True,3495.14,"Empresa de logistics de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0480,Naranja Labs, retail ,555,UK,2025-07-04,outbound,True,24,14.7,6,True,8614.02,"Multinacional de retail con procesos maduros, decisión por comité de compras.",False,,strategic
L0637,Lila Networks,logistics,98,ES,2025-01-24,organic,False,2,,0,True,5236.17,"Empresa de logistics de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0281,Iberia Studio,logistics,19,IT,2024-12-23,conference,True,11,1.8,3,False,3117.95,"Empresa de logistics pequeña en IT, equipo joven y decide rápido.",False,,quick_mover
L0108,Hada Pro,logistics,5,FR,2024-09-16,paid,True,7,2.8,3,False,4823.22,"Empresa de logistics pequeña en FR, equipo joven y decide rápido.",True,11.0,quick_mover
L0611,Olivo Studio,SaaS,541,FR,2024-08-01,outbound,False,29,20.2,1,True,11566.64,"Multinacional de SaaS con procesos maduros, decisión por comité de compras.",False,,strategic
L0099,Gamba Data,fintech,15,DE,2024-11-19,organic,True,6,2.7,0,False,3855.63,"pequeña jugador de fintech en DE, ciclo de compra corto.",False,,quick_mover
L0231,Uva Cloud,healthcare,59,ES,2025-05-06,paid,True,7,999.0,2,True,8571.67,"mediana jugador de healthcare en ES, ciclo de compra corto.",True,40.0,quick_mover
L0568,Faena Systems,SaaS,11,DE,2025-10-28,paid,True,4,1.9,2,True,999999.99,"pequeña jugador de SaaS en DE, ciclo de compra corto.",False,,quick_mover
L0559,Cardo Cloud,logistics,422,ES,2025-10-12,conference,True,24,51.3,3,True,10299.99,"Multinacional de logistics con procesos maduros, decisión por comité de compras.",False,,strategic
L0477,Lila Systems,healthcare,327,IT,2024-11-12,organic,True,25,29.3,8,True,26985.05,"Multinacional de healthcare con procesos maduros, decisión por comité de compras.",False,,strategic
L0618,Bolero Dynamics,retail,7,ES,2025-11-05,referral,True,7,1.6,3,True,3712.28,"Small retail company in ES, fast decision cycle, looking to close in weeks.",True,11.0,quick_mover
L0750,Ibis Solutions,SaaS,59,ES,2025-06-13,outbound,1,2,42.1,0,True,5005.13,Equipo de SaaS en ES pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0089,Ibis Digital,logistics,30,ES,2024-10-21,organic,True,8,2.6,6,True,8459.35,"Startup de logistics con unos 30 empleados, busca cerrar trato en semanas.",True,15.0,quick_mover
L0174,Trébol Tech,logistics,103,UK,2024-04-15,organic,True,2,38.4,3,False,3673.89,"Negocio de logistics curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0131,Yedra Pro,SaaS,20,UK,2025-02-05,paid,True,,1.6,4,False,8304.19,"Pyme de SaaS ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,1.0,quick_mover
L0309,Cardo Tech,fintech,84,DE,2024-05-03,paid,True,15,1.2,2,True,10892.84,"mediana jugador de fintech en DE, ciclo de compra corto.",True,25.0,quick_mover
L0148,Cardo Hub,retail,360,ES,2025-03-13,conference,True,22,30.0,7,True,15896.09,"Multinacional de retail con procesos maduros, decisión por comité de compras.",True,31.0,strategic
L0517,Dátil Group,logistics,25,ES,2024-01-30,referral,True,12,3.9,3,True,3869.31,"Empresa de logistics pequeña en ES, equipo joven y decide rápido.",False,,quick_mover
L99007,Cardo Cloud S.L.,logistics,49,ES,2025-11-03,organic,True,7,2.1,4,True,3651.1,"pequeña jugador de logistics en ES, ciclo de compra corto.",False,,quick_mover
L0448,Faena Hub,logistics,21,UK,2024-01-05,paid,True,3,75.9,1,True,2060.5,"Empresa de logistics de tamaño medio, descarga whitepapers pero no responde llamadas.",True,18.0,tire_kicker
L0310,Gamba Hub,healthcare,26,ES,2024-11-12,outbound,True,6,1.6,3,True,7495.4,"pequeña jugador de healthcare en ES, ciclo de compra corto.",True,29.0,quick_mover
L0042,Cardo Networks,healthcare,114,Great Britain,2025-11-15,organic,True,3,39.9,0,False,4278.67,"Negocio de healthcare curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0706,Iberia Hub,fintech,335,ES,2024-08-17,conference,True,22,38.2,11,True,25115.68,"Corporación del sector fintech con presencia en varios países, ciclo de compra largo y comité formal.",True,4.0,strategic
L0739,Garbanzo Systems,logistics,171,ES,2025-03-16,conference,True,28,19.6,8,True,10522.74,"Corporación del sector logistics con presencia en varios países, ciclo de compra largo y comité formal.",True,22.0,strategic
L0301,Bizum Pro,LOGISTICS,65,PT,2024-11-04,referral,True,4,73.9,0,True,4216.27,Equipo de logistics en PT pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0553,Ágora Systems,fintech,16,PT,2025-02-17,referral,False,8,1.4,5,True,3814.48,"Empresa de fintech pequeña en PT, equipo joven y decide rápido.",True,1.0,quick_mover
L99012,Wadi Digital (dup),healthcare,12,DE,2025-12-29,paid,True,11,3.3,2,True,6505.74,"pequeña jugador de healthcare en DE, ciclo de compra corto.",True,62.0,quick_mover
L0024,Elixir AI,fintech,57,ES,2024-01-03,organic,False,2,,1,True,3564.14,"Empresa de fintech de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0453,Setas Digital,logistics,35,ES,2025-11-24,organic,False,4,119.5,1,False,2345.53,"Pyme de logistics en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0238,Duna Data,Saas,52,ES,2024-12-04,organic,False,2,34.5,0,False,4853.64,"Pyme de SaaS en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0032,Faro Networks,FINTECH,170,ES,2024-04-25,outbound,True,4,118.4,2,False,8953.41,"Empresa de fintech de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0644,Iberia Digital  ,retail,42,FR,2025-09-30,paid,True,11,2.8,1,False,6305.54,"pequeña jugador de retail en FR, ciclo de compra corto.",False,,quick_mover
L0353,Naranja Tech,SaaS,740,ES,2024-10-31,outbound,True,20,12.0,6,True,23363.78,"Empresa establecida en SaaS, más de 740 empleados, requiere RFP y prueba piloto.",False,,strategic
L0582,Hidra Studio (España),SaaS,237,DE,2025-03-14,conference,True,21,15.6,2,True,26354.19,"Enterprise SaaS player, security review required before pilot.",False,,strategic
L0039,Wadi Digital,SaaS,44,PT,2025-11-30,referral,True,6,2.6,4,True,6940.83,"pequeña jugador de SaaS en PT, ciclo de compra corto.",False,,quick_mover
L0550,Yedra Cloud,retail,215,ES,2024-10-07,conference,True,34,13.6,8,True,7174.86,"Corporación del sector retail con presencia en varios países, ciclo de compra largo y comité formal.",True,68.0,strategic
L0113,Hada Works,saas,25,IT,2025-12-31,conference,False,4,1.6,5,True,5499.79,"pequeña jugador de SaaS en IT, ciclo de compra corto.",False,,quick_mover
L0787,Pulpo Digital,logistics,46,DE,2025-06-09,conference,False,1,63.7,3,False,3501.12,"Negocio de logistics curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0715,Manzana  Digital,SaaS,49,UK,2025-12-03,organic,False,4,76.3,1,False,6006.4,Equipo de SaaS en UK pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0351,Acme Systems,healthcare,132,FR,2025-03-21,outbound,False,2,17.2,0,False,8844.41,"Negocio de healthcare curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0628,Ruta Systems,logistics,30,IT,2025-11-21,paid,True,6,1.6,4,True,5775.3,"Startup de logistics con unos 30 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0315,Bolero Digital,SaaS,347,,2025-11-10,paid,True,18,39.4,7,False,17171.03,"Multinacional de SaaS con procesos maduros, decisión por comité de compras.",False,,strategic
L0272,Jaca Works,retail,13,ES,2025-04-29,referral,False,11,2.0,1,False,2857.38,"pequeña jugador de retail en ES, ciclo de compra corto.",False,,quick_mover
L0178,Ibis Works,retail,54,ES,2025-03-26,organic,True,0,134.8,2,False,2425.35,"Pyme de retail en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L99002,Olivo Data,logistics,18,UK,2025-11-20,conference,True,9,3.4,1,True,5732.73,"Startup de logistics con unos 18 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0110,Faro Networks,fintech,53,PT,2025-03-05,organic,False,1,133.4,1,False,6265.75,"Pyme de fintech en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
